Area Code;Area Name;Type;State;Region;Neighborhood;Coordinates;CDU 2005;SPD 2005;FDP 2005;GREEN 2005;LEFT 2005;Elect. Particptn. 2005;CDU 2009;SPD 2009;FDP 2009;GREEN 2009;LEFT 2009;Elect. Participtn. 2009;Pop. Density;Elderly pop.;Old Pop.;Mid-aged Pop.;Young Pop.;Children Pop.;Highschool degree;No school degree;Registrd Web Doms;Business Regstr.;Income;GDP growth 2009;GDP growth 2008;Workforce;#cars;Agricult. workf.;Prod. workf.;Manufac. Workf.;Constr. workf.;Service workf.;Trade workf.;Finance workf.;Pub. serv. workf.;Bankruptcies;Unemploy.;Unempl. Youth
12072;Teltow-Flaeming;Rural;Brandenburg;East;11000,12061,12062,12069,15091;52.092845, 13.277205;21;37,2;7,6;5,1;24,3;75,3;23,3;26,3;10,5;6,1;26,6;67,8;77,4;21,1;30,4;26;8,2;14,3;45,1;9,7;91,6;87,5;17322;-3,8;0,8;651,6;539,2;3,6;34;24,9;8,6;62,4;28,2;10,9;23,2;92,9;10;11,6
12073;Uckermark;Rural;Brandenburg;East;12060,12065,13055,13062;53.264977, 13.894605;21,9;35,9;5,2;3,3;28,6;71,4;24,6;26,6;7,7;3,9;30,4;63,5;42,9;23,7;32,8;22,9;8;12,6;42;10,9;50;63,6;14807;-1,5;-2,6;599,7;501,2;6,3;24,6;15,5;8,3;69,1;23,4;11,1;34,6;78,7;18;17,2
13001;Greifswald;Urban;Mecklenburg-Vorpommern;East;13059;54.090884, 13.399931;30,4;28,8;7,2;6,2;23,5;69,9;32,8;13,7;10,4;9,8;26,4;63,8;1076,3;19,3;26,1;28,2;14,5;11,9;46,5;7,8;111,7;75,3;14772;1,3;-1;809,1;397,8;1,1;11,5;7,6;3,5;87,4;20;24,2;43,2;58,5;13,7;11,7
13002;Neubrandenburg;Urban;Mecklenburg-Vorpommern;East;13055,13052,13056;53.557896, 13.261154;23,8;33,5;5,6;3,8;29,3;72,6;30,3;17,4;8,1;5;33,9;64,4;760,4;21,8;31,3;24,3;10,3;12,2;50,7;9,6;75,8;76,8;15711;-1,2;-4,3;1030,8;452,4;0,5;14;8,5;4,7;85,5;22,7;21,7;41,1;235,3;15,1;13,9
13003;Rostock;Urban;Mecklenburg-Vorpommern;East;13051;54.089196, 12.110561;21,5;39,9;5,2;5,8;24,2;71,6;25,8;18,5;9,1;9;31,5;65,5;1111,3;23,2;26,7;27,2;11,5;11,5;53;11,5;98,3;92,2;15251;-2,4;6,3;778,8;368,8;0,5;12,4;7,8;3,3;87,1;25;20,6;41,5;66,3;13,7;12
13004;Schwerin;Urban;Mecklenburg-Vorpommern;East;13054,13058,13060;53.634240, 11.409208;22,6;38,5;5,8;6,1;23,3;71,8;29;21;8,7;7,4;29;65,8;728,1;23,9;29,2;25,4;9,3;12,2;48;10,1;122,6;85,8;15607;-0,9;2,7;1024,1;412;0,4;12,8;6,9;4,6;86,8;21,9;20,9;44;100,5;13,6;13,3
13005;Stralsund;Urban;Mecklenburg-Vorpommern;East;13057,13061;54.309564, 13.075441;31,7;27,7;7,5;3,9;23,3;70,4;38,2;13,5;9,8;5,2;27,7;60,8;1479,6;25,3;28;24,9;9,8;12;49,9;7,5;86,1;69,3;15070;-2,4;10,3;890;406,6;0,4;13,2;7,7;4,8;86,5;22,4;17,6;46,4;65,7;16,1;16
13006;Wismar;Urban;Mecklenburg-Vorpommern;East;13058;53.900323, 11.452869;22,9;41,9;5,9;5,1;20,3;69,9;28,4;21,4;8,7;6,1;30,2;61,8;1068,2;24,9;28,3;25,6;9,9;11,3;43,2;21,1;91,5;76,9;15087;-4,1;-2,4;767,5;409,1;0,5;26,6;19,5;6,4;72,9;19;15,6;38,3;78;15,4;13,7
13051;Bad Doberan;Rural;Mecklenburg-Vorpommern;East;13003,13053,13057,13058;54.103735, 11.905396;30;34,1;6,3;4,1;21,6;75,1;33,6;16,8;11,3;5,7;27,4;68,1;86,2;19,4;34;24,8;7,6;14,1;39,5;10,7;145,9;111,9;16177;-1,4;4,7;581,4;547,3;4,2;21,8;10,5;10,9;74,1;34,7;14,1;25,3;56,2;9,4;8,9
13052;Demmin;Rural;Mecklenburg-Vorpommern;East;13002,13053,13055,13056,13057,13059;53.906676, 13.045268;37;23,8;6,2;2,5;25,4;69,2;37,9;12,3;9,7;3,3;30,6;58,4;42;23;32,5;23,3;7,7;13,4;35,8;14,4;36,7;52,9;14361;-1,2;-4,1;536,5;491,9;9,1;22,2;10,8;9,4;68,8;24,1;10;34,7;217,1;18,3;13,9
13053;Guestrow;Rural;Mecklenburg-Vorpommern;East;13051,13052,13056,13057,13058,13060;53.803962, 12.189854;31,4;29,8;6,2;3,6;24;69,7;35,1;17,5;9,7;4,6;27,7;59,4;48,5;22,5;31,5;24;8,2;13,7;35,8;15,7;71,1;71,7;14853;-1,4;4,3;598,3;483,9;6,8;19;11,6;6,7;74,2;23,5;10;40,7;62,6;14,5;13,3
13054;Ludwigslust;Rural;Mecklenburg-Vorpommern;East;1053,3354,3355,12070,13004,13058,13060;53.322839, 11.491959;28;36,3;6;3,5;20,9;73,5;32,4;20,3;10,3;4,5;26,4;65,6;49,1;20,1;32;25,5;8,3;14,1;37,4;11,1;61,6;71,1;16148;-1,8;0,3;573,2;541,5;7,2;32,6;22,8;9,2;60,2;24,5;10;25,8;65,2;9,8;9,7
13055;Mecklenburg-Strelitz;Rural;Mecklenburg-Vorpommern;East;12065,12068,12073,13002,13052,13056,13062,13059;53.460456, 13.326005;30,4;29,6;6,2;3,4;25,2;72,8;34,3;15,8;8,9;4,4;30,4;64,2;37,6;22,1;33,6;23,6;7,6;13;44,7;12,9;56,3;65,8;15051;0;7,8;516,8;531;6,3;17,5;8,1;8,8;76,2;26,3;8,8;41,2;201,4;15,1;11
13056;Mueritz;Rural;Mecklenburg-Vorpommern;East;12068,13002,13052,13053,13055,13060;53.461010, 12.622849;30;30,9;6,2;4;24,1;70,8;33,8;17,6;9;4,8;29,6;61,4;38,1;22,2;31,8;24,5;8,1;13,4;40,3;15,9;88,1;74;15086;-2;2,9;653,9;509,3;5,8;23,4;15,6;7,2;70,8;30,2;7,9;32,6;184,7;12,7;9,6
13057;Nordvorpommern;Rural;Mecklenburg-Vorpommern;East;13005,13051,13052,13053,13059,13061;54.205910, 12.874300;35,6;26,1;6,8;2,8;23,9;70,2;38,3;13,3;10,9;4,2;28;60,6;49,1;22,7;32,9;23,9;7,5;13;31;12,6;71,7;73,2;14922;0,2;3,7;533,9;524,3;6,8;16,8;7;9,4;76,4;30,1;7,3;39;43,6;14,9;12,7
13058;Nordwestmecklenburg;Rural;Mecklenburg-Vorpommern;East;1003,1053,13004,13006,13051,13053,13054,13060;53.840752, 11.232552;28,6;35,4;6;4,3;21,6;71,2;33;18,2;9,7;5,5;28,4;63;56,4;19;31,8;26,2;7,9;15,1;30,8;15,9;62,4;83,4;15417;-2,2;0,2;459,7;532,3;7,7;28,9;15,2;12,7;63,4;26,5;7,6;29,2;63,7;11,3;11,3
13059;Ostvorpommern;Rural;Mecklenburg-Vorpommern;East;13001,13052,13055,13057,13062;53.937428, 13.721405;37,1;23,8;6,7;2,6;22,6;70,2;38,1;11,6;11;4;27,3;60,3;55,4;23;32,7;23,3;8;12,9;31,9;14,4;75,2;69,3;14619;-1;6,8;601;510,1;4,6;15,8;8;7,2;79,5;32,2;10,5;36,8;60,5;15,9;13,5
13060;Parchim;Rural;Mecklenburg-Vorpommern;East;12068,12070,13004,13053,13054,13056,13058;53.425696, 11.846088;29,7;32,1;6,7;3,7;23,3;71,9;34,7;17,9;9,7;4,7;28;63,9;43,4;21,9;33,7;23,6;7,7;13,1;35,6;12,7;60,8;63,2;15793;-0,5;3,2;537,5;528,7;7,6;23;11,6;10,8;69,4;24,1;11;34,3;44,6;11,6;10,7
13061;Ruegen;Rural;Mecklenburg-Vorpommern;East;13005,13057;54.354694, 13.360628;35,3;23,2;8,5;3,1;25,1;67,3;34,9;11,6;12,9;4,6;30,4;57,8;69,7;23;33,3;23;8,4;12,3;33;10,4;136,6;90,9;15039;-2,5;5,8;680,1;469;4,3;11,5;5,2;5,5;84,2;44,2;11,3;28,7;34,1;12,4;11,1
13062;Uecker-Randow;Rural;Mecklenburg-Vorpommern;East;12073,13055,13059;53.549196, 14.094167;33,2;23,5;5,6;2,3;27,4;70,1;35,4;13,7;8,4;2,9;29,8;62,2;45;23,3;33,2;23;7,9;12,6;32,4;12;37,9;69,6;13919;-0,7;3,6;628;482,2;5;16,1;9,4;6;78,8;18,3;13,2;47,3;179,4;17,2;14,2
14511;Chemnitz;Urban;Saxony;East;14521,14522,14524;50.830856, 12.920502;24,3;26,7;9,8;5,5;26,4;76;30,5;17,1;12,7;7,1;28,6;66,2;1100,7;27,1;28,6;24,3;8,3;11,7;38,5;9,6;109,8;91,4;16641;-2,4;-4;946,7;479,8;0,4;20,6;13;6,1;79;22,3;24,5;32,1;149,2;13,3;13
14521;Erzgebirgskreis;Rural;Saxony;East;14511,14523,14524,14522;50.639307, 12.947321;33,3;20,8;10,4;2,8;22,7;77,1;38,3;12,5;13,7;3,9;25,4;64,7;203,7;24,9;31,3;23,3;7,5;13;34,5;6,1;61,7;68;15548;-2,8;1,1;618,7;536;2,5;38,3;26,9;10,6;59,2;21,6;9,3;28,2;102,8;13,2;11,3
14522;Mittelsachsen;Rural;Saxony;East;14511,14521,14524,14627,14628,14729,14730,16077;50.969438, 13.148449;32,8;22;10,7;3,3;22,7;76,7;38,5;13,6;13,7;4,4;24,4;64,9;157,2;25,5;30;24;7,8;12,8;38,9;7,9;70,6;68,5;15968;-3,4;5,5;661,7;535,1;3,8;34,5;24,4;9,6;61,7;22,1;11,7;27,9;102,4;11,7;11,2
14523;Vogtlandkreis;Rural;Saxony;East;9475,14521,14524,16075,16076;50.442590, 12.233169;30;25,1;10,3;3,8;23;75;36,7;15;12,5;5;26,1;64,3;175,1;26,6;30,6;23,2;7,4;12,2;36,4;8,2;68,7;69,8;16062;-3;1,9;673,8;536,4;2,7;33,9;24,3;9,1;63,5;22,9;10,9;29,7;130,7;12,1;11,3
14524;Zwickau;Rural;Saxony;East;14511,14521,14522,14523,16076,16077;50.715134, 12.489900;29,7;25,5;9,5;3,5;24,7;75,2;36;14,9;12,4;4,6;27,3;63,9;363,5;26,2;30,1;23,5;7,8;12,4;37,8;8,2;67,7;73,9;16050;-2,8;-0,2;734,8;518,2;1,9;32,2;23,1;8,1;65,9;22,6;14,9;28,4;115,7;12,6;11,3
14612;Dresden;Urban;Saxony;East;14627,14628,14625;51.048352, 13.738253;26,1;26,5;13,9;8,6;19,7;74,5;33,6;15;13,6;12,6;21,2;67,6;1574,9;22,2;23,6;30;10,8;13,3;45,3;8;174,8;117,9;16135;-1,5;-1,7;893,3;390,3;0,4;16,6;10,9;4,9;82,9;21,2;23,8;38;128,8;11,6;13,3
14625;Bautzen;Rural;Saxony;East;12066,12071,14612,14626,14627,14628;51.182613, 14.424582;32,2;21,3;10,1;3,4;23,9;76,7;38,8;12,7;14;4,5;23,7;65,4;136;24,8;30,1;24;7,8;13,3;39,6;9,7;67,1;63,6;15987;-3,1;0,7;665,1;540,5;2,8;32;21,4;9,4;65,2;23;12,6;29,6;107,6;12,1;10,9
14626;Goerlitz;Rural;Saxony;East;12071,14625;51.149898, 14.966995;32;21;9,2;3,7;24,6;74,2;37,4;12,6;13,1;4,8;24,6;62,7;133,5;26,7;30,5;22,5;7,5;12,8;33,6;9;71,3;91,9;15003;-0,5;0,2;628;505,5;3;27,8;17,8;8,3;69,2;22,5;11,3;35,4;116,1;15,8;14,3
14627;Meissen;Rural;Saxony;East;12062,12066,14522,14612,14625,14628,14730;51.161142, 13.496651;32;22;10,7;4,5;21,8;76,7;37,5;13,1;14,5;5,8;22,7;64,7;175,2;25,2;29,7;24,3;7,5;13,3;37,3;8,5;74,8;76,7;16303;-4,3;4,6;685;505,4;3,5;33,5;23,6;9,1;63;24;11,2;27,8;115,5;11,8;11,3
14628;Saechsische Schweiz-Osterzgebirge;Rural;Saxony;East;14522,14612,14625,14627;50.885964, 13.862393;35,1;20,1;10,9;4,2;19,8;77,6;40,3;12;14,3;5,3;20,8;65,5;153,5;25,1;29,5;24,2;7,7;13,5;38,1;9,5;83,7;75,7;16094;-1,4;3,6;619,6;525,6;4,2;30,8;18,7;11,1;65;23,8;10;31,2;88,5;11,7;12,3
14713;Leipzig;Urban;Saxony;East;14729,14730;51.340496, 12.373036;24,5;32,3;7,9;8,3;22,5;74,6;28;18,1;12,3;12;25,5;66,1;1744,9;22,6;25,2;30,2;9,5;12,5;44,7;10,2;194,7;116;15157;-0,4;0,5;841,8;366,3;0,3;15,9;9,2;5,5;83,8;22,6;26,8;34,4;227,1;15,1;14,6
14729;Leipzig(district);Rural;Saxony;East;14522,14713,14730,15084,15088,16077;51.348937, 12.720753;30,9;26,5;9,2;4,1;22,7;76;36,7;16;13,2;5,1;23,8;64,2;163,7;23,8;30,9;24,5;7,7;13,1;36,7;8,4;75,1;81,5;16432;-1;4,1;560,4;526,7;3,8;29,6;16,5;11,8;66,6;25,9;11,4;29,3;167;12,8;12,9
14730;Nordsachsen;Rural;Saxony;East;12062,14522,14713,14627,14729,15082,15088,15091;51.532856, 12.854452;31;25,5;8,9;3,4;24,2;74,4;35,6;15,7;12,7;4,4;25,7;61,4;103,3;23,3;30,9;24,7;8,1;13,1;40,5;10,5;56,9;83;15658;-0,3;6,5;660,1;520,8;4,9;28,6;16,3;11,1;66,4;26,3;12,2;28;129,4;13,5;13,6
15001;Dessau-Rosslau;Urban;Saxony-Anhalt;East;15082,15091;51.842368, 12.229395;22;33,6;9;5,6;26,3;72,3;29;17,2;10,4;6,4;32,2;61,7;358,8;28;30,8;22,5;7,7;11;41;5,9;66,1;72,1;16134;-2,3;6,3;799,3;468,3;1,4;18,4;12,2;5,8;80,3;23,3;21,3;35,7;165,2;14,7;15
15002;Halle (Saale);Urban;Saxony-Anhalt;East;15088;51.496614, 11.965163;20,4;33,6;9;7,2;26,8;71,2;25,9;16,2;11,1;9,3;32,1;62,3;1720,7;23,5;26,8;26,8;10,1;12,8;40,5;11,2;92,3;73,3;15294;0,3;-0,3;799,9;368,5;0,3;12,2;5,5;5,2;87,5;21,4;24;42,1;120,9;13,9;12,8
15003;Magdeburg;Urban;Saxony-Anhalt;East;15083,15086,15089;52.118799, 11.624671;20,7;37,3;6,4;6,1;26,7;71,1;26,9;19,3;8,9;7,6;32,1;61,1;1147,8;23,8;27,3;26,5;10,5;11,9;45,2;9,7;97,1;92,8;15556;-2,1;3,8;902,1;424,1;0,3;14;7,3;5,7;85,7;21,6;25,3;38,8;209,5;13,5;14,4
15081;Altmarkkreis Salzwedel;Rural;Saxony-Anhalt;East;3151,3354,3360,15083,15090;52.638349, 11.273203;27,6;32,6;6,3;3,4;26,7;72,2;31,2;17,8;8,7;4,7;32,6;63;39,5;22;31,2;24,4;8,3;14;32,5;11,3;57,1;58;15519;-2,5;-7,2;608,4;541,2;7,2;27,3;17,1;8,5;65,5;23,4;10,1;31,9;96,5;12,6;12,9
15082;Anhalt-Bitterfeld;Rural;Saxony-Anhalt;East;12069,14730,15001,15086,15088,15089,15091;51.773444, 12.050212;25;31,7;8,8;3,3;26,6;70,5;30,9;16,7;10,4;3,8;32,7;59,1;123,4;25;31,3;23,6;8,2;11,9;36,8;11,3;56,1;62,9;15483;-8,8;5;626,2;509;2,9;33,6;26,1;6,4;63,5;22,7;12,6;28,2;142,3;14;12,5
15083;Boerde;Rural;Saxony-Anhalt;East;3151,3154,15003,15081,15085,15086,15089,15090;52.214033, 11.332267;26,6;34,1;7,6;3,2;24,9;70,6;31,7;18;11;4,1;30,2;61,2;76,4;21;32,1;25,6;8;13,3;31,3;9,3;49,4;62,2;16136;-6,2;10,6;568,8;556,9;4,4;30,9;21,4;8;64,8;26,8;9,7;28,3;194,3;9,8;11,4
15084;Burgenlandkreis;Rural;Saxony-Anhalt;East;14729,15088,16052,16065,16068,16071,16074,16076,16077;51.155868, 11.923128;26,3;29;8,9;3,3;26,8;70;31,7;15,5;11,3;3,8;31,9;59,6;138,9;25,9;30,9;23,4;7,8;11,9;37,2;12,3;53,1;62,2;15609;-5,4;-0,9;578,8;503,8;4,7;26,2;14,8;8,4;69,2;25,3;10,6;33,3;116,1;15,3;15,2
15085;Harz;Rural;Saxony-Anhalt;East;3153,3154,3158,15083,15087,15089,16062;51.846510, 10.972263;25,4;34;7,3;3,9;25,8;71,3;31,7;17,4;9,5;5,2;31,3;61,1;111,5;24,9;31,1;23,7;7,8;12,5;34,9;8,5;65,7;57,6;15519;-6,2;-0,8;608,9;497,5;2,8;25,3;16,2;8,5;71,9;26,4;10,5;34,9;176,5;13;10,2
15086;Jerichower Land;Rural;Saxony-Anhalt;East;12069,15003,15082,15083,15089,15090;52.272287, 12.044758;26,8;33,9;7;3,6;25,3;71,6;31,1;17,8;10,3;4,6;31,4;60,8;61,7;23,2;32;24,1;7,9;12,9;26,4;11,6;48;65,7;16326;-3,4;1,4;604,5;541,9;5,1;28,7;16,9;11;66,2;20,1;9;37,2;166,4;11,6;11,2
15087;Mansfeld-Suedharz;Rural;Saxony-Anhalt;East;15085,15088,15089,16062,16065;51.533183, 11.386675;24,5;31;8,5;2,8;28,8;70,3;29;15,9;9,9;3,4;36,5;58,6;105,3;26,1;31,9;22,9;7,4;11,9;29,9;14,8;44,1;64,7;15389;-5,1;3,1;560,4;521,4;5,2;25,6;16,1;8,6;69,1;27,2;9,9;32,1;142,7;17,3;14,9
15088;Saalekreis;Rural;Saxony-Anhalt;East;14729,14730,15002,15082,15084,15087,15089,16065;51.367384, 11.819535;25,1;30,5;10,1;3,5;26,5;71,9;31,3;15,1;12,4;4,1;31,8;60,3;138,8;22,6;31,6;25;8;12,7;27,4;9,6;63,7;71,8;15960;-4,7;-0,3;620,9;548,1;3,2;31,4;19,5;10;65,4;28;12,6;24,7;123,1;12,8;14
15089;Salzlandkreis;Rural;Saxony-Anhalt;East;15003,15082,15083,15085,15086,15087,15088;51.867851, 11.625645;24,7;32,5;8;3,1;27,8;68,4;30,6;16,4;10,2;3,8;34,4;56,6;149,1;25,4;31;23,6;7,9;12,1;31;11,7;57,5;57,7;15114;-5;-0,8;610,5;479,8;2,7;27,6;19,2;7,2;69,7;22,2;11,2;36,4;161,8;13,7;10,3
15090;Stendal;Rural;Saxony-Anhalt;East;3354,12063,12068,12070,15081,15083,15086;52.602393, 11.856356;25,5;33,3;6,3;3,5;28,1;71,3;29,5;17,7;8,9;4,8;34,3;61;51;22,4;31,6;23,9;8,6;13,5;36,7;13,3;44,5;53,1;14783;-2,1;2,8;616,5;499,9;5,5;23,4;13,9;8,8;71,2;20,6;11,3;39,2;109,7;16,2;16,1
15091;Wittenberg;Rural;Saxony-Anhalt;East;12062,12069,12072,14730,15001,15082;51.873674, 12.623331;27,9;30,8;8,6;3,6;24,6;73,1;33,3;15,8;10,5;4,3;30,6;62,7;72;25,2;31,8;23,3;7,8;11,9;31,1;9,1;62,5;74,2;15613;-5,1;3,8;594,5;527,7;4,3;29,9;21;8,3;65,8;23,1;12,4;30,3;138,1;12,6;12,1
16051;Erfurt;Urban;Thuringia;East;16067,16068,16070,16071;50.983611, 11.031815;22,3;31,1;7,4;7,5;27,1;75,6;27,7;18,4;8,9;9,4;28,8;66,6;757,4;21;28,2;27,5;10,2;13,1;49,4;7,7;127,2;93,6;15506;-1;-1,1;963,8;421,3;0,7;16,3;9,6;5,2;83;22,2;24,6;36,3;67,2;12,1;10,9
16052;Gera;Urban;Thuringia;East;15084,16073,16074;50.884586, 12.078973;20,4;29,3;7,7;4,4;32,6;73,9;26,9;15,7;10,2;5,2;35,4;63,7;658,2;25,6;31,7;23,5;8,1;11;44,5;12,1;75,2;82,5;15658;-1;-0,8;811,1;439,7;0,6;15,1;8,3;5,6;84,3;22,6;22,3;39,4;133,7;14,8;13,4
16053;Jena;Urban;Thuringia;East;16071,16074;50.926841, 11.587690;19;34,6;8,4;10,9;23;78,2;24,8;19,5;10;13,1;25,3;70,3;912,5;20,5;24,2;30,4;12,2;12,7;61,9;4,8;155,7;95,2;15127;-0,5;-4,8;894,7;397,4;0,3;20,2;15,7;3,8;79,5;18,4;19,8;41,3;126,9;8,6;6,4
16054;Suhl;Urban;Thuringia;East;16066,16069,16070;50.607137, 10.688302;19,9;31,3;6,9;4,5;32,5;73,2;25,7;17;8,3;5,7;37,4;64;384,9;25,7;33,6;22,8;7,7;10,1;42,7;9,7;112,2;83,9;17898;-1,1;-5,5;826;493,8;0,3;20;14,6;4,9;79,8;24,5;16,6;38,7;149,4;11,5;11,8
16055;Weimar;Urban;Thuringia;East;16071;50.978718, 11.326695;23,4;30,3;8,1;10,9;22,1;75,9;28,2;16,8;9,1;14,1;25,4;67,9;774,8;20,9;26,2;29;10,2;13,7;53,4;7,5;133,3;90,8;13895;2,6;6,1;742,8;406,1;0,3;12,7;7,5;4,8;86,9;23,1;18,9;45;70;12,3;10,3
16056;Eisenach;Urban;Thuringia;East;6636,16063;50.978873, 10.311164;21,6;34,1;6,6;6,8;25,6;73,3;28;19,6;8,6;7,4;30;65,8;412,6;25,1;28,8;25,8;7,5;12,8;50,4;10,2;88,5;84,1;15940;-3,7;-19,5;995,8;466,2;0,5;29,9;25,2;4,4;69,6;24;18,9;26,7;147,9;12,3;12,6
16061;Eichsfeld;Rural;Thuringia;East;3152,3156,6636,16062,16064,16065;51.365961, 10.238373;42,2;23,5;9,7;3,5;16,3;78,2;48;13,6;11,7;4,4;16,6;70,5;112,8;20,1;29,7;26,5;8,8;14,9;42,1;4,7;65,2;64,7;14955;-2,1;1,4;606,3;529,8;3;39,2;24,8;14,2;57,7;20,9;8,6;28,2;35,4;10,3;9,4
16062;Nordhausen;Rural;Thuringia;East;3153,3156,15085,15087,16061,16065;51.498289, 10.806848;23,5;32,8;7;4,3;28,1;74,5;29,4;19,5;9,3;5,2;31,3;64,3;127,1;24,1;30,1;24,4;8,7;12,7;38,9;10,1;56,6;66,7;15002;-2,4;7,5;621;506,4;2,4;26,4;14,7;11,4;71,1;23,3;11,5;36,4;73,9;13,6;13,4
16063;Wartburgkreis;Rural;Thuringia;East;6631,6632,6636,16056,16064,16066,16067;50.844843, 10.170256;26,7;31,9;7,5;3,9;24,1;76;33;18,6;8,7;4,7;28,1;65,2;101;22,3;31,6;25,2;8,1;12,9;32,6;4,8;56,1;52,2;16426;-7,3;8,7;597;551,8;3,6;40,7;30,6;9,1;55,6;20,1;8,9;26,6;114,7;9,1;9,1
16064;Unstrut-Hainich-Kreis;Rural;Thuringia;East;6636,16061,16063,16065,16067,16068;51.187272, 10.580108;28;29,2;8,2;3,8;25,5;74,2;33,9;17,7;10,8;4,5;27,6;63,4;112,4;22,2;30,2;25,4;8;14,1;45,3;8,8;70,4;62,5;14885;-2,5;9,8;634,4;484,3;5,1;27,1;17,6;9;67,8;21,4;10,8;35,7;58;13,5;11,3
16065;Kyffhaeuserkreis;Rural;Thuringia;East;15084,15087,15088,16061,16062,16064,16068;51.354076, 10.954953;24,8;30,1;6,6;3,3;29,7;73,4;29,6;17,6;8,5;3,9;34,7;61,6;79,8;24,2;31,9;23,6;7,8;12,6;38,7;6,1;47,4;64,9;14320;-4,3;0;555,1;528,2;4,8;26,5;17,1;9,1;68,7;19,5;8,5;40,7;82,7;16,4;13,4
16066;Schmalkalden-Meiningen;Rural;Thuringia;East;6631,9673,16054,16063,16067,16069,16070;50.640096, 10.376555;25,6;29,6;8,3;4,2;26,9;74;30,6;17,8;9,7;5,4;30,1;62,8;108,5;23,5;31,4;24,8;8,2;12,1;39,5;9,2;72;72,1;15760;-4,4;-0,9;658,8;551,1;2,5;36,7;27,6;8,1;60,8;20,3;11,5;29;98,8;9,7;9,5
16067;Gotha;Rural;Thuringia;East;16051,16063,16064,16066,16068,16070;50.942397, 10.702201;26,5;31,1;7,9;4,4;24,2;75,1;31,5;20,6;8,9;5,1;27;64,8;148,4;22,9;31,1;24,9;7,7;13,4;41,6;6,6;66,7;67,9;15635;-4;0,5;692,1;508,3;3;34,2;23,6;9,7;62,7;23;11;28,8;65;10,3;9,1
16068;Soemmerda;Rural;Thuringia;East;15084,16051,16064,16065,16067,16071;51.162945, 11.126497;27,9;26,8;8,7;3,9;26,7;74,8;32,3;16,6;10,2;4,7;29,2;63,7;91,6;20,9;32,3;25,5;7,8;13,4;36;7,1;73,7;63,8;15404;-4,6;-7,9;533,5;518,8;5,8;35,7;24,5;10,9;58,4;22,1;11,1;25,2;81,4;13,4;11,9
16069;Hildburghausen;Rural;Thuringia;East;9473,9673,9674,16054,16066,16070,16072,16073;50.425948, 10.729934;25,9;31,1;7,3;3,2;26,5;74,6;30,4;17,5;9,5;4,6;31,3;62,9;72,3;21,9;31,3;25,6;8,5;12,6;31,6;5,1;55,9;71,8;15904;-2,2;-1,1;561,4;568,7;4,6;37,9;27,5;9,6;57,4;20,2;8,9;28,4;109;8,6;7,8
16070;Ilm-Kreis;Rural;Thuringia;East;16051,16054,16066,16067,16069,16072,16071;50.737774, 10.952671;26,3;30,4;7,3;4,5;25,3;76,6;29,9;18,5;9,1;6;28,7;65,8;133,8;23,3;30,7;25;8,7;12,3;43,4;7,2;95,6;75,8;15690;-3,4;9,8;638,5;504,5;2;34,9;26,5;7,8;63;22,1;12,2;28,8;50,6;11,7;9,7
16071;Weimarer-Land;Rural;Thuringia;East;15084,16051,16053,16055,16068,16070,16074;51.028730, 11.505085;27,2;28,5;8,8;4,8;23,7;76,5;32,5;17,2;11,4;5,9;26,3;66,4;105,8;20,3;32,3;25,8;7,8;13,8;39,1;5,1;75,9;90,2;14753;-1,9;0,3;543,5;531,1;5;31,4;17,4;13,5;63,7;24,4;8,6;30,7;58,7;9,4;8,8
16072;Sonneberg;Rural;Thuringia;East;9473,9476,16069,16070,16073;50.359648, 11.168513;24,5;29,8;6,4;3,2;29,1;73;30,7;16,3;8,5;3,5;34,4;61,6;139,7;24,9;31,7;24,2;7,5;11,7;35,6;6;66,6;78,5;16634;-3,4;6,6;664;537,9;1,7;42,5;31,7;9,4;55,8;19,6;11,9;24,4;71,4;8,5;9
16073;Saalfeld-Rudolstadt;Rural;Thuringia;East;9476,16052,16069,16072,16074,16075;50.647047, 11.296807;24,4;29,5;7,7;3,9;27,4;75,7;29,7;17,2;9,9;5;29,9;64,3;114,3;25,8;31,2;23,7;7,7;11,5;36,7;8,6;63,5;65,7;15483;-5,3;2,3;629,1;512,3;2,8;33,1;23;8,5;64,1;21,9;11,3;30,9;96,8;10,8;10,5
16074;Saale-Holzland-Kreis;Rural;Thuringia;East;15084,16052,16053,16071,16073,16075,16076;50.912925, 11.787938;25,3;28,6;8,4;4,2;27,4;78,1;31,7;16,1;10,9;5,3;29,4;67,7;107;22,4;32;25;7,8;12,9;38,8;6;186,4;78,2;15821;-2,8;-1;623,5;539,4;4,7;32,3;21,4;10;62,9;30;9,3;23,6;85,5;9,5;9,7
16075;Saale-Orla-Kreis;Rural;Thuringia;East;9475,9476,14523,16073,16074,16076;50.589275, 11.728708;25,9;28,9;7,9;3,7;27,4;76,9;31,2;17,2;10,3;4,6;30;66,3;77,2;23,7;31,6;24,2;7,9;12,7;38,7;6,8;60,6;74,7;15472;-3;-0,2;674,4;560,2;5,6;40,5;31,2;8,7;53,9;19,4;9,8;24,7;83,9;9,7;8,5
